1727740800,56874.6,57068.8,56590.0,57034.3,2.13930704,360
1727744400,57034.3,57100.0,56895.1,56907.3,7.96048161,287
1727748000,56907.4,56907.4,56711.5,56900.0,0.92165918,194
1727751600,56900.0,57185.0,56900.0,57157.9,1.15744895,251
1727755200,57158.0,57285.9,57121.0,57285.9,2.96151029,381
1727758800,57289.9,57300.0,57111.3,57200.0,6.91248193,919
1727762400,57200.0,57562.7,57199.9,57514.0,9.40378935,1114
1727766000,57514.0,57677.8,57462.3,57625.4,24.89719229,1694
1727769600,57625.4,57701.9,57473.3,57597.0,30.88127336,1148
1727773200,57597.0,57699.9,57596.9,57600.1,13.37382788,1045
1727776800,57600.1,57626.0,57432.5,57626.0,45.41384287,1508
1727780400,57626.0,57626.0,57500.8,57504.3,22.96620083,845
1727784000,57504.4,57596.0,57403.9,57503.6,17.46901213,1284
1727787600,57504.0,57508.3,56505.2,56775.3,55.29735631,1583
1727791200,56775.3,56961.5,56361.0,56500.4,62.41335421,1794
1727794800,56500.4,56738.1,55900.0,56584.3,111.43022564,2524
1727798400,56577.7,56708.0,56000.0,56439.2,65.22319523,1382
1727802000,56439.2,56439.2,55277.7,56148.0,84.80314681,2390
1727805600,56152.4,56400.0,55867.5,55953.5,84.32368813,1050
1727809200,55959.8,56040.0,55655.2,55761.1,12.89924763,842
1727812800,55761.1,55768.0,54396.9,54924.6,71.89837446,2723
1727816400,54926.6,55286.8,54800.1,55240.4,40.35893049,1200
1727820000,55240.4,55240.4,54800.0,54873.9,6.12576591,685
1727823600,54880.0,55102.3,54800.0,54961.9,10.31697999,488
1727827200,54961.9,55210.6,54868.3,55145.6,12.81160712,563
1727830800,55140.0,55535.0,55085.0,55535.0,5.93522074,364
1727834400,55535.0,55841.0,55480.1,55812.8,4.1607747,291
1727838000,55809.1,55877.0,55734.2,55800.1,5.33710881,319
1727841600,55800.1,55800.1,55500.0,55561.7,6.88769263,438
1727845200,55562.5,55687.4,55484.0,55580.6,9.77574673,1014
1727848800,55580.6,55821.0,55484.1,55800.1,23.06893933,1119
1727852400,55800.1,55947.0,55645.6,55795.7,21.39601564,1552
1727856000,55795.7,55845.7,55665.0,55821.5,30.39520376,1084
1727859600,55821.5,55828.4,55201.0,55328.8,31.90644347,1245
1727863200,55328.9,55523.0,55225.9,55278.5,55.42104536,1185
1727866800,55292.1,55460.1,55001.0,55219.3,22.14752533,1054
1727870400,55219.3,55363.3,54908.1,55000.3,49.52237101,1437
1727874000,54999.2,55587.1,54789.4,55496.1,31.8073517,1169
1727877600,55508.8,55833.5,55322.9,55371.2,26.53686442,985
1727881200,55360.2,56050.0,55352.2,56010.0,30.40644269,1033
1727884800,56004.7,56403.9,55930.1,55953.0,18.49117339,959
1727888400,55951.5,55984.9,55471.6,55773.9,8.77163203,618
1727892000,55773.9,55835.0,55069.3,55069.3,10.57391015,903
1727895600,55069.4,55182.9,54320.0,54489.4,47.3697658,1447
1727899200,54477.3,55200.0,54425.1,55126.9,19.13528378,788
1727902800,55161.2,55172.1,54907.6,55055.3,5.37506793,533
1727906400,55060.4,55072.5,54709.3,55072.5,3.02536585,444
1727910000,55082.4,55100.9,54880.8,54901.5,8.70107525,330
1727913600,54901.5,55299.9,54790.0,55227.8,12.14780057,354
1727917200,55236.7,55400.0,55190.3,55267.3,3.87923188,254
1727920800,55267.3,55462.1,55244.8,55431.0,1.98458249,215
1727924400,55421.2,55687.3,55362.0,55683.6,2.5811931,331
1727928000,55684.9,55687.3,55541.9,55584.5,3.83814877,361
1727931600,55584.5,55606.4,55430.1,55470.7,5.11978087,648
1727935200,55470.7,55635.0,55420.1,55564.0,8.65763685,856
1727938800,55564.0,55641.4,55180.5,55227.0,16.91783155,1040
1727942400,55227.0,55270.2,54494.7,54657.3,31.79704241,1185
1727946000,54665.0,55032.5,54468.2,55018.0,36.26776228,1117
1727949600,55018.0,55264.4,54980.8,55264.2,12.90756204,1010
1727953200,55264.3,55296.1,54905.0,55034.8,15.52582374,773
1727956800,55034.8,55034.8,54718.0,54830.6,32.71182755,1011
1727960400,54815.1,54845.1,54279.4,54726.7,28.76668482,1270
1727964000,54714.6,55179.9,54565.7,54627.6,24.2573583,1016
1727967600,54613.1,55049.8,54510.8,55040.9,19.94396083,835
1727971200,55042.7,55149.9,54500.0,54539.8,11.62603643,842
1727974800,54539.9,55000.0,54360.1,54951.5,14.82421692,869
1727978400,54946.4,55134.3,54880.8,55103.4,7.80670746,702
1727982000,55103.4,55300.0,54906.7,55300.0,8.64798126,642
1727985600,55310.2,55381.3,55024.8,55075.1,8.44994897,558
1727989200,55106.0,55242.9,54985.0,55114.4,6.16847146,451
1727992800,55114.4,55250.0,55070.4,55183.6,4.4298182,421
1727996400,55183.4,55250.0,55030.9,55044.6,1.59044799,288
1728000000,55045.1,55084.9,54805.1,54826.6,3.65094091,308
1728003600,54824.0,55523.7,54814.0,55522.7,3.15140061,308
1728007200,55490.3,55550.0,55260.8,55360.1,2.22328883,204
1728010800,55360.1,55360.1,55221.5,55250.0,2.08548388,210
1728014400,55250.0,55488.5,55250.0,55310.1,5.70994802,307
1728018000,55310.9,55493.5,55286.2,55490.2,3.26744325,645
1728021600,55490.2,55596.6,55400.0,55405.0,8.48653746,879
1728025200,55408.3,55751.9,55400.1,55714.7,11.89752077,845
1728028800,55714.7,55922.7,55632.6,55735.1,20.22542686,994
1728032400,55735.1,55865.1,55598.4,55615.5,19.68337931,951
1728036000,55615.4,55673.0,55492.2,55565.1,37.83019292,837
1728039600,55565.1,55678.6,55534.9,55671.4,16.89310302,719
1728043200,55671.4,56461.1,55671.3,56461.0,99.86403748,1507
1728046800,56461.1,56505.8,56080.1,56110.0,32.29909236,1198
1728050400,56110.1,56110.1,55440.0,55810.9,19.19344413,993
1728054000,55815.1,56412.7,55814.7,56412.6,35.83685213,970
1728057600,56412.7,56800.0,56266.9,56782.3,17.62921742,802
1728061200,56780.4,56856.0,56425.1,56505.7,23.08661939,729
1728064800,56505.7,56809.7,56441.7,56805.2,5.18139162,564
1728068400,56805.2,56913.4,56734.1,56860.7,11.50062071,658
1728072000,56829.5,56923.0,56648.4,56874.6,4.81792089,442
1728075600,56865.1,56915.3,56742.6,56742.6,8.49483174,472
1728079200,56745.5,56800.0,56656.2,56674.2,3.48628769,424
1728082800,56674.2,56674.2,56462.1,56542.4,5.26526917,396
1728086400,56555.2,56650.0,56534.4,56616.3,0.99789326,270
1728090000,56630.4,56645.1,56475.2,56554.5,5.15887578,273
1728093600,56551.7,56554.1,56345.2,56345.3,0.84530268,214
1728097200,56345.3,56457.1,56256.1,56385.1,2.03894622,240
1728100800,56385.1,56510.0,56364.0,56470.1,1.52588048,200
1728104400,56470.1,56620.6,56470.0,56606.0,2.97964648,387
1728108000,56606.0,56708.6,56595.1,56708.6,2.08400043,514
1728111600,56708.6,56743.8,56595.1,56595.2,9.23765014,584
1728115200,56595.2,56680.9,56583.7,56638.9,6.0795613,565
1728118800,56638.9,56795.1,56635.1,56740.1,3.20528835,405
1728122400,56740.1,56749.7,56696.6,56697.0,2.72825934,393
1728126000,56697.0,56720.3,56665.9,56677.0,3.46429307,440
1728129600,56677.0,56761.9,56677.0,56760.3,3.2665858,455
1728133200,56760.3,56798.9,56570.1,56575.0,4.53391955,456
1728136800,56575.0,56674.0,56555.0,56638.4,3.55193704,500
1728140400,56638.4,56670.0,56571.6,56607.9,3.14574447,470
1728144000,56609.3,56628.4,56419.6,56419.9,8.45246135,528
1728147600,56413.4,56475.2,56384.6,56464.2,3.93533479,452
1728151200,56464.2,56494.0,56314.5,56335.1,9.78428751,443
1728154800,56326.4,56326.4,56229.3,56296.7,9.93061237,558
1728158400,56296.8,56296.8,56177.5,56183.1,7.0966504,452
1728162000,56179.8,56350.1,56177.5,56292.1,11.49080944,492
1728165600,56292.1,56488.0,56291.9,56463.4,2.39940706,375
1728169200,56463.4,56500.0,56450.0,56484.4,0.49974926,274
1728172800,56484.4,56500.0,56349.9,56367.4,1.66529173,217
1728176400,56374.6,56572.9,56368.7,56499.9,1.1797453,210
1728180000,56500.0,56552.9,56395.2,56417.8,0.35373343,212
1728183600,56417.8,56462.0,56349.9,56349.9,0.89291361,197
1728187200,56350.0,56421.7,56298.9,56340.9,0.80599547,242
1728190800,56340.9,56400.0,56302.0,56400.0,0.81204373,274
1728194400,56400.0,56455.4,56379.0,56418.5,2.58715861,508
1728198000,56415.2,56448.7,56411.7,56425.1,2.43951152,450
1728201600,56425.1,56508.7,56420.0,56448.2,3.13726616,462
1728205200,56447.2,56599.1,56436.7,56518.5,2.99352731,419
1728208800,56518.3,56531.2,56458.0,56472.1,3.57103602,448
1728212400,56472.1,56585.3,56456.4,56543.7,3.29970933,474
1728216000,56540.5,56636.6,56515.0,56636.6,4.30837082,521
1728219600,56636.6,56750.0,56636.6,56677.8,6.94268864,584
1728223200,56679.9,57100.0,56623.5,57088.5,30.0758669,923
1728226800,57088.6,57120.0,56839.7,57080.8,6.97265086,520
1728230400,57080.8,57239.0,57001.0,57019.0,40.51980747,533
1728234000,57019.1,57115.0,56945.0,56962.1,5.81886397,430
1728237600,56962.1,57138.8,56962.1,57098.2,14.81404071,475
1728241200,57098.2,57293.2,57007.1,57021.9,41.67584921,604
1728244800,57023.4,57131.2,57000.0,57000.1,5.29221088,454
1728248400,57000.1,57044.3,56800.0,56800.1,23.85938659,417
1728252000,56800.1,57010.1,56800.0,57010.1,2.13591875,358
1728255600,57010.1,57300.0,57010.1,57228.1,2.06014097,306
1728259200,57231.9,58000.0,57086.6,58000.0,39.55808084,822
1728262800,58000.0,58250.0,57999.9,58144.9,18.57602,483
1728266400,58144.9,58226.7,57927.1,57976.7,1.61740411,241
1728270000,57976.7,58090.0,57716.3,57864.1,11.21121154,342
1728273600,57864.3,57993.5,57824.5,57829.9,2.22055494,348
1728277200,57830.1,57990.3,57740.2,57770.0,8.4764466,613
1728280800,57770.0,58075.0,57759.6,58050.3,25.49799598,1133
1728284400,58050.3,58057.2,57851.9,57912.9,19.60396969,1277
1728288000,57912.9,58000.0,57895.7,57926.0,125.45209718,1153
1728291600,57926.0,57926.0,57560.0,57646.7,30.01228952,996
1728295200,57652.9,57652.9,57326.0,57331.0,17.35416475,889
1728298800,57333.8,57490.0,57158.2,57489.9,33.05007199,845
1728302400,57490.0,57490.0,57245.0,57260.0,39.80687449,1050
1728306000,57260.0,57903.8,57224.3,57770.4,55.9610659,1137
1728309600,57770.4,58694.0,57770.4,58305.1,62.50655787,1720
1728313200,58305.1,58305.1,57887.6,57983.2,27.21565185,925
1728316800,57982.1,58131.1,57816.0,58095.0,8.38378165,731
1728320400,58095.0,58150.0,57848.8,58049.0,15.09117929,743
